date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01,-3.1,-5.6,-0.3,0,0,51,5.4,13.3,1035.3,94
2020-01-02,-2.2,-6.2,0.8,0,0,136,4.3,12.2,1029.8,0
2020-01-03,4.5,0.6,7.8,0.8,10,196,12.2,37.4,1022,6
2020-01-04,3.6,0.5,5.2,1.7,0,246,16.9,42.1,1029.5,0
2020-01-05,4,2.7,5,0.1,0,209,4.7,14,1035.3,0
2020-01-06,2.1,-1.1,4.2,0,0,148,7.2,22,1028.9,3
2020-01-07,2.6,-0.7,5.1,0,0,161,7.9,26.3,1028.2,2
2020-01-08,4.5,3.4,6.1,4.6,0,144,7.6,22.7,1026.9,0
2020-01-09,8.4,6.1,10.1,16.5,0,155,11.5,27.7,1017.9,0
2020-01-10,7.3,3.4,10.6,0.4,0,224,15.5,43.9,1019.6,59
2020-01-11,3.1,-1,5.9,0,0,227,10.4,29.9,1032.7,165
2020-01-12,2.4,-1.2,5.5,0,0,185,11.9,37.1,1026.1,0
2020-01-13,5.1,3.8,6.1,0,0,164,10.8,29.2,1020.7,0
2020-01-14,8,5,10.2,0,0,164,16.6,42.1,1012.7,0
2020-01-15,10,6.7,12.9,0.8,0,187,19.4,53.3,1016.7,340
2020-01-16,8.2,3.4,11.8,0,0,152,7.9,28.1,1026.4,246
2020-01-17,4.6,-0.8,7.2,1,0,126,7.2,25.6,1019.9,176
2020-01-18,3.2,-0.1,5.4,0.3,0,236,12.6,33.5,1025.8,51
2020-01-19,2.3,-0.6,4.9,0,0,304,6.5,19.4,1037.2,29
2020-01-20,1.5,-2.9,5,0,0,14,7.2,22,1047.1,53
2020-01-21,-1.7,-5.2,4.8,0,0,56,3.2,10.4,1042.9,451
2020-01-22,-2.9,-6.2,-0.3,0,10,221,4,16.9,1037.5,15
2020-01-23,0.1,-1.7,2.2,0,0,52,5.4,16.6,1033,76
2020-01-24,-0.4,-1.2,0,0,0,170,8.3,22,1025.5,0
2020-01-25,-0.7,-1.8,0.3,0,0,187,5.8,15.8,1023.5,0
2020-01-26,0.9,-0.4,2.1,0,0,144,6.5,17.6,1019.9,0
2020-01-27,4.4,2,6.7,9.1,0,157,11.5,35.3,1010.4,0
2020-01-28,4.3,1.3,6.7,5.8,0,220,23.8,67.7,998.2,87
2020-01-29,2.9,1.5,6.2,1.1,0,225,17.6,63,1008.6,80
2020-01-30,6.1,3,9.4,0.7,0,202,18.4,41.8,1011.3,33
2020-01-31,11.8,9.2,14.4,0,0,231,23.4,47.9,1009.4,191
2020-02-01,10.2,6.7,11.9,16.5,0,217,18.7,46.1,1007.2,0
2020-02-02,8.4,5.3,12.5,4.1,0,231,21.6,60.1,1010.2,0
2020-02-03,8.9,5.3,11.1,11.2,0,237,21.2,59,1011.9,22
2020-02-04,3.6,1.1,5.9,2.4,0,268,15.8,47.5,1013.8,118
2020-02-05,3.2,-1.3,8.2,0,0,278,9.4,34.6,1033.3,503
2020-02-06,0.7,-2.2,4,0,0,193,5.8,17.3,1033.5,0
2020-02-07,1.2,-2.1,5.4,0,0,73,7.6,32,1029.5,483
2020-02-08,1.2,-3.2,4.3,0,0,92,4.7,18.7,1024.6,74
2020-02-09,7.6,1.4,12.7,9.9,0,179,25.2,79.6,1011.7,55
2020-02-10,7.3,2.4,12.7,9.4,0,235,36.7,93.6,998.3,169
2020-02-11,3.4,0.6,6.9,2.1,0,245,32.4,87.1,1006.1,214
2020-02-12,3.5,-0.2,7.1,0.3,0,239,25.2,58.3,1015.2,296
2020-02-13,2.1,-1.8,4.1,8.3,0,153,11.2,40.3,1009.1,0
2020-02-14,4.8,2,7.5,0,0,235,11.5,37.1,1019.2,18
2020-02-15,5.7,0.9,10.3,0,0,208,10.8,40.3,1021.7,285
2020-02-16,12.3,7.9,15.8,4.2,0,190,28.8,63,1010.2,18
2020-02-17,7.2,4.1,9.5,3.1,0,216,20.2,70.2,1015.7,44
2020-02-18,5.9,4.6,8.2,3.3,0,230,25.6,57.6,1022.7,66
2020-02-19,4.4,-0.1,6.8,0.1,0,235,19.8,52.6,1019.5,175
2020-02-20,6.1,2.5,9.9,0.5,0,199,19.4,64.8,1017.9,25
2020-02-21,5.1,3.4,7,0,0,237,24.1,56.9,1026,145
2020-02-22,6.5,0.7,10.3,1.1,0,205,22.3,59,1023.6,169
2020-02-23,9,3.6,11.9,5.7,0,239,30.6,77.8,1016.7,0
2020-02-24,5.5,1.5,10.3,3.5,0,203,15.8,59.4,1017.1,0
2020-02-25,7.4,2.3,10.7,5.6,0,237,23,55.8,1001.1,226
2020-02-26,2.5,1.3,4.3,2.8,0,236,20.9,54.4,999.8,8
2020-02-27,1.8,0,4.2,10.2,0,210,13.7,37.1,1002.7,0
2020-02-28,3.1,1.2,6,2.4,10,224,18,50.4,1015.2,129
2020-02-29,7.1,3.1,12.7,1.1,0,178,19.4,97.6,998.7,133
2020-03-01,6.9,4.1,9.6,3.5,0,201,22.7,58,996.3,250
2020-03-02,5.7,1.2,9.5,2.5,0,183,13.7,52.2,993.1,303
2020-03-03,4.6,0.8,8.3,0,0,246,15.5,44.6,1003,364
2020-03-04,3,-1,9.3,0.7,0,207,8.6,49,1011.7,129
2020-03-05,3.9,0.1,6,10.1,0,76,9.4,33.1,998.2,0
2020-03-06,5.3,4,7.2,0.6,0,234,17.6,49,994.9,0
2020-03-07,4.6,0.1,8,0,0,273,13.3,38.5,1017.3,76
2020-03-08,6.9,2.8,10.5,0.3,0,165,13.3,40,1015.8,50
2020-03-09,6.9,3.5,10.5,4.2,0,231,15.1,42.1,1013.6,314
2020-03-10,7.9,4.2,12.2,9.7,0,207,20.5,41.8,1009.4,0
2020-03-11,12.6,11.3,15.1,1.2,0,234,27.4,61.2,1011.6,78
2020-03-12,10,3.6,13.1,1.3,0,240,29.5,68,1011.3,173
2020-03-13,5.9,1.1,10.1,1.1,0,242,24.1,61.2,1018.1,210
2020-03-14,4.4,-0.2,10.1,0,0,82,6.8,34.2,1022.6,197
2020-03-15,8,3,13.7,0,0,145,11.5,36.4,1017.9,602
2020-03-16,8.4,0.4,16.1,0,0,59,5.4,16.6,1020,617
2020-03-17,10.1,3.6,15.6,0,0,251,9,29.9,1028.8,398
2020-03-18,8.8,1,16.1,0,0,221,8.3,36,1028.2,508
2020-03-19,10.2,5,16.8,0,0,52,5,19.4,1025,283
2020-03-20,8.9,4.8,13,0.6,0,30,17.3,46.8,1023.6,162
2020-03-21,4.5,0.2,7.7,0,0,47,27.7,67.7,1026.8,285
2020-03-22,2.4,-1.5,7.3,0,0,52,21.2,50,1032,685
2020-03-23,2,-3.7,7.8,0,0,77,14.8,40.7,1035.3,687
2020-03-24,2.6,-4.4,8.8,0,0,68,11.9,40.7,1033.1,691
2020-03-25,3.2,-4.6,9.8,0,0,44,18.7,46.4,1027.3,695
2020-03-26,4.8,-0.6,9.8,0,0,44,21.2,41.4,1021.8,616
2020-03-27,9.1,2.3,15.2,0,0,36,20.2,40,1018.3,676
2020-03-28,10.1,4,16.2,0,0,29,17.3,39.2,1019.6,679
2020-03-29,3.4,-1.2,8.1,0.1,0,,20.9,66.6,1025.3,145
2020-03-30,2.8,-3.4,8.3,0,0,10,10.4,33.1,1028.8,556
2020-03-31,3.6,-2.6,8.2,0,0,35,13.3,34.2,1028.4,543
2020-04-01,3,-4.7,10.8,0,0,100,5.4,21.6,1021.7,721
2020-04-02,5.1,-2.7,12.7,0,0,267,9.4,41,1013.7,720
2020-04-03,6.7,-0.1,12.4,0,0,247,11.5,33.1,1016.2,43
2020-04-04,6.4,-2.2,13.8,0,0,28,7.6,22.7,1024.6,677
2020-04-05,10.1,0.5,18.2,0,0,70,11.5,56.2,1023.8,735
2020-04-06,12.1,1.3,22.2,0,0,101,10.4,40.3,1022.4,739
2020-04-07,13.5,3.9,20.7,0,0,17,10.8,27,1029.3,721
2020-04-08,14.6,6.5,23.4,0,0,60,6.1,19.1,1025.2,734
2020-04-09,13.9,4.9,22.8,0,0,35,7.6,32.4,1023.6,365
2020-04-10,13.2,6.2,20.9,0,0,43,10.1,29.2,1025,609
2020-04-11,11.9,2.4,20.4,0,0,35,7.2,19.8,1024.1,755
2020-04-12,13.4,4.7,22.7,0,0,327,7.9,36.4,1016,607
2020-04-13,7.5,2.2,11.3,0,0,18,14.4,43.6,1018.1,400
2020-04-14,4.9,-2,10.6,0,0,341,10.8,29.5,1025.5,465
2020-04-15,7.4,-1.8,16.2,0,0,75,4.7,20.2,1024.5,652
2020-04-16,12.4,1,23.1,0,0,138,7.9,32.4,1017.2,724
2020-04-17,15.1,6.3,23.5,0,0,43,9.4,26.3,1015.3,740
2020-04-18,14.3,7.6,22.7,15.3,0,19,8.3,39.6,1015,300
2020-04-19,11.3,8.1,15.1,0,0,9,16.6,38.5,1017.7,130
2020-04-20,10.9,4.9,16.7,0,0,43,26.6,58.7,1018.8,791
2020-04-21,12.3,5.8,18.2,0,0,40,26.6,57.2,1017.8,794
2020-04-22,13.6,7,20.6,0,0,39,22.7,51.1,1019.7,798
2020-04-23,13.6,5.2,22,0,0,27,9.7,37.4,1019.3,795
2020-04-24,12.8,3.3,21.9,0,0,260,10.1,45.7,1011.9,597
2020-04-25,10.5,4.4,16.4,0,0,10,10.1,27.7,1012.2,655
2020-04-26,11.5,2.1,19.9,0,0,55,5.8,28.1,1010.8,810
2020-04-27,13.1,2.8,21.9,0,0,229,7.6,33.1,1008.1,706
2020-04-28,10.6,5.5,16.9,1.8,0,87,8.6,47.9,1005.4,46
2020-04-29,12.5,7.7,17.7,1.8,0,225,14.8,58,1006.3,249
2020-04-30,11.2,6.8,16.2,7,0,188,19.1,53.6,1003.5,78
2020-05-01,8.9,5,14.1,4.2,,204,15.1,49.7,1003.2,214
2020-05-02,8.4,5.6,12.3,2.5,,239,14.4,46.8,1009.6,259
2020-05-03,10.6,2.8,16.6,0,,231,9.4,28.1,1017.8,710
2020-05-04,9.9,4,12.8,1.6,,21,8.3,29.5,1017.5,80
2020-05-05,8.5,2.6,14.7,0,,40,12.2,35.3,1020.6,818
2020-05-06,9.9,1.5,17.3,0,,45,8.3,30.6,1024.5,843
2020-05-07,12.6,1.5,21.4,0,,169,5.4,23,1023.2,833
2020-05-08,16,6.4,23.2,0,,51,6.8,23.8,1017.3,617
2020-05-09,15.3,8.8,21.6,0,,56,8.3,24.8,1012.7,247
2020-05-10,14.5,9.2,22.5,3.2,,325,6.1,43.2,1005.9,133
2020-05-11,6.1,2.6,11.2,3.4,,9,21.2,57.2,1009.5,26
2020-05-12,6.7,-1.7,13.1,0,,296,6.8,24.1,1017.9,605
2020-05-13,8.6,2.1,14.1,0,,5,9.4,36.7,1012.7,299
2020-05-14,8.6,3,14.3,0,,21,15.1,40.3,1017.4,653
2020-05-15,10.1,2.2,17.2,0,,26,13.3,33.8,1019.7,768
2020-05-16,11.1,1.4,18.9,0,,285,7.2,24.1,1022.2,773
2020-05-17,13,5.3,19.4,0,,279,8.3,27.7,1023,839
2020-05-18,14.9,4.4,23.5,0,,228,10.1,35.3,1022.8,844
2020-05-19,16.7,7.3,24.9,0,,288,7.9,28.1,1020.9,446
2020-05-20,17.5,11.7,22.7,0,,14,11.2,36,1021.2,484
2020-05-21,17.5,8.3,25.2,0,,90,6.8,23,1021.5,884
2020-05-22,17.8,10.5,24.7,9.4,,130,9,35.3,1019.4,61
2020-05-23,12.6,8,15.3,1.8,,237,15.1,44.3,1024,102
2020-05-24,11.8,6.4,16.7,0,,230,15.8,42.1,1029.1,163
2020-05-25,14.8,9.6,20.1,0,,286,15.1,38.2,1031.6,359
2020-05-26,13.5,5.6,20,0,,31,8.3,24.1,1034.6,631
2020-05-27,16,6,23.4,0,,200,6.5,38.5,1032.3,749
2020-05-28,15.6,8.6,21.2,0,,18,17.3,40,1030.2,896
2020-05-29,14.8,6.4,21.8,0,,38,12.6,35.6,1026.7,878
2020-05-30,15.2,7.3,21.4,0,,36,15.5,47.2,1023.2,771
2020-05-31,14.8,9.1,20.5,0,,30,14.4,39.2,1021.9,703
2020-06-01,17.6,7.5,25.8,0,,38,12.2,32,1021,901
2020-06-02,19.2,9.5,27.3,0,,33,8.3,28.4,1016,840
2020-06-03,17.5,11.2,28.1,2.3,,289,7.9,43.6,1004.5,480
2020-06-04,13.5,10.7,16.1,4.3,,251,8.6,33.1,996.4,7
2020-06-05,10.3,6.9,13.9,6.6,,226,16.9,60.1,997.6,50
2020-06-06,10.9,5,16.7,3.4,,206,13.7,49,1002.5,281
2020-06-07,12.8,5.4,19,0,,231,11.9,40,1008.2,537
2020-06-08,13.7,5.7,20.4,0,,301,7.6,29.5,1013.6,483
2020-06-09,14.5,7.3,20.2,0.1,,33,9.4,38.2,1015.9,260
2020-06-10,14.5,12.4,18.3,4.1,,11,9.7,23,1014.5,0
2020-06-11,14.7,12,18.1,0.5,,15,7.9,29.5,1010.6,15
2020-06-12,20,11.7,27.6,0,,47,12.2,34.9,1007.4,609
2020-06-13,22,15.8,29,5.6,,280,13.7,42.1,1009.2,775
2020-06-14,18,15.7,21.2,0.3,,252,13.3,39.2,1012.7,71
2020-06-15,16.9,15.5,20.3,4.6,,252,9.4,27,1016.4,0
2020-06-16,16.3,13.9,18.7,2.4,,191,5.8,20.9,1015.8,6
2020-06-17,16.8,12.3,24.4,18.8,,20,9.4,47.2,1011.5,186
2020-06-18,17,11.6,21,0,,213,9.7,29.9,1012.1,157
2020-06-19,17.5,9.6,23.7,0,,249,12.6,38.2,1015.5,678
2020-06-20,18.2,11.8,24.1,0,,268,9.4,33.8,1019.8,518
2020-06-21,18.7,8.5,25.9,0,,272,7.6,28.8,1020,791
2020-06-22,18.3,12.3,23.4,0,,287,9.7,27,1023.3,368
2020-06-23,19.3,10.1,26.1,0,,45,7.6,26.3,1024.7,922
2020-06-24,20.5,11.5,27.1,0,,43,13,35.3,1022.5,858
2020-06-25,20.8,13.3,26.4,0,,40,11.5,33.8,1018.7,659
2020-06-26,21.7,13.1,29,0,,98,9,26.6,1013,790
2020-06-27,22.2,15.2,28.1,1.4,,208,13.3,42.5,1011.1,364
2020-06-28,19.2,13.2,22.4,0,,215,14.8,46.8,1013.6,59
2020-06-29,16.4,10.7,23.6,1,,216,14,63.7,1012.9,479
2020-06-30,16.8,8.2,23.9,0,,221,20.2,51.5,1011.4,577
2020-07-01,20.5,13.9,27.8,3.5,,207,16.6,46.1,1008.4,339
2020-07-02,18.1,12.6,25.3,4.5,,244,11.5,58,1011.6,433
2020-07-03,16.8,10.7,24.2,0,,238,11.9,34.6,1017.5,622
2020-07-04,19.3,10.9,25.8,0,,220,18.4,47.9,1016.6,353
2020-07-05,21.8,17.6,27.8,0,,220,23.8,59,1012.7,250
2020-07-06,15.4,8.5,21.6,0,,252,18.7,57.2,1016.4,224
2020-07-07,15.6,6.4,22.4,0,,241,10.8,37.8,1019.8,617
2020-07-08,14.5,11.8,16.6,3.5,,240,8.6,22.7,1016.9,0
2020-07-09,20.5,14.9,28.5,0.1,,216,13.3,42.8,1013.4,298
2020-07-10,18.2,11.3,22.6,0,,275,13.7,46.4,1012.5,162
2020-07-11,15.4,9.5,21.4,0,,343,7.9,26.3,1023.2,408
2020-07-12,16,7.3,22.9,0,,36,9,25.6,1026.4,600
2020-07-13,18.5,8.4,27.2,0,,72,7.2,27,1021.8,900
2020-07-14,18.5,9.9,27.9,1.5,,279,8.3,40,1014.3,485
2020-07-15,17,12.8,22.8,0.1,,268,10.4,32,1013.6,310
2020-07-16,15,13,17.9,1.8,,246,6.8,23.8,1017.2,0
2020-07-17,17.3,12,22.8,0,,4,6.5,20.9,1020.1,201
2020-07-18,20,13.3,27.3,0,,60,5.4,30.6,1018.9,615
2020-07-19,21,10.9,29.3,0,,136,6.5,24.1,1015.6,522
2020-07-20,18.1,12.4,25.3,0.3,,347,8.6,31.7,1017.6,147
2020-07-21,17.6,9.1,25.5,0,,352,9.4,33.5,1021.9,822
2020-07-22,17.7,7.5,25.5,0,,43,8.3,37.1,1021.1,864
2020-07-23,19.6,10.7,26.9,0,,48,8.3,28.4,1016.1,862
2020-07-24,21.2,13.2,28.2,0,,268,12.2,50.8,1011.5,343
2020-07-25,21.2,13.1,27.8,2.5,,240,11.5,40,1012,401
2020-07-26,20,12.6,25.4,0.8,,240,14.4,43.6,1011.7,429
2020-07-27,20.3,10.3,28.8,0,,126,9.4,37.4,1013.6,345
2020-07-28,21,13.7,28,0,,246,14,47.5,1011.6,436
2020-07-29,18.5,9.5,25.6,0,,248,11.9,34.9,1019,823
2020-07-30,20.4,9.5,29.5,0,,36,6.8,26.3,1019.6,862
2020-07-31,24.4,13.4,34.2,0,,38,7.9,22.7,1016.5,860
2020-08-01,23.8,15.7,31.8,0.3,,356,8.3,43.2,1013.6,484
2020-08-02,21.7,14.7,26.6,0.6,,307,10.4,43.2,1013.1,328
2020-08-03,17.9,12.2,22.7,0.7,,15,8.3,31.3,1012.3,173
2020-08-04,18.2,11.2,26,0,,337,9,44.3,1015.3,653
2020-08-05,19.4,8.3,28.1,0,,103,7.6,36,1017.8,842
2020-08-06,22,11,31,0,,69,6.1,30.6,1019.7,841
2020-08-07,24.5,13.1,34.1,0,,36,6.1,23.4,1019.5,832
2020-08-08,26.7,16.2,36,0,,66,5.4,22.7,1018.4,703
2020-08-09,25.3,18.1,36.4,0,,10,8.3,59,1016.5,491
2020-08-10,24.5,19,30.3,0,,19,13.3,32.8,1014.8,255
2020-08-11,24,19.4,35,29,,34,11.5,74.9,1015.5,571
2020-08-12,22.9,18.8,31.4,36,,20,11.5,56.9,1015.1,284
2020-08-13,22.2,19.3,26.1,0.3,,113,7.9,27,1013,82
2020-08-14,20.8,18,23.8,21.9,,185,7.6,29.5,1013.5,112
2020-08-15,20.1,16.7,27.2,2.8,,24,5.8,28.1,1014.3,147
2020-08-16,22.6,16.6,29.7,8.3,,53,9.7,62.6,1011,562
2020-08-17,19,16.1,23.8,2,,127,7.9,44.3,1010.4,93
2020-08-18,19.2,14.3,25.4,2.2,,259,9.7,33.8,1011.2,527
2020-08-19,19.6,11.3,27.1,0,,121,6.1,21.6,1010.4,654
2020-08-20,22.9,17.3,30.1,0,,74,6.5,27.7,1009.3,413
2020-08-21,24.6,17.8,31,0.9,,284,9.4,33.1,1010.3,223
2020-08-22,21.4,16.1,25.9,0,,223,15.5,47.5,1015.2,342
2020-08-23,18.4,14.9,23.5,0,,246,15.8,54.7,1016.8,389
2020-08-24,16.9,13.9,21.2,0,,233,15.1,38.9,1016.4,211
2020-08-25,18.2,12.3,22.8,0,,176,11.2,38.9,1011.3,303
2020-08-26,18.6,14.1,21,0.2,,238,32.8,81.7,1010.5,13
2020-08-27,17,10.2,22.6,2.6,,202,7.9,25.9,1015,427
2020-08-28,17.1,11.2,22.4,0,,227,10.8,51.8,1003.5,187
2020-08-29,14.4,8.5,19.2,0.5,,185,6.5,29.2,1005.5,188
2020-08-30,14.3,9.9,20.1,8.7,,354,6.8,29.9,1009.4,2
2020-08-31,14.5,12.5,18.1,12.3,,54,6.1,34.2,1017.2,54
2020-09-01,14.3,10.4,19.1,0,,21,7.9,28.4,1018,202
2020-09-02,14.6,8.3,20.8,0,,274,5.4,14.8,1018.4,435
2020-09-03,13.3,7.1,19.6,2.6,,232,7.6,42.8,1021.1,72
2020-09-04,18.8,14.3,24.3,0,,240,6.5,34.9,1020.8,39
2020-09-05,15.3,9.5,19.8,0,,278,10.1,37.1,1018,177
2020-09-06,12.6,5.2,19.2,0,,251,6.8,23,1020.3,398
2020-09-07,13.6,5.9,22,0,,280,5,22,1024.1,653
2020-09-08,15.8,6.7,25,0,,235,7.9,35.6,1025.9,726
2020-09-09,18,10.2,25.1,0,,292,8.3,34.2,1021.8,424
2020-09-10,17,10.7,21.1,0,,12,10.1,27.4,1020.8,563
2020-09-11,15,6.4,23.9,0,,297,5.8,28.1,1017.8,690
2020-09-12,17.3,8,27.4,0,,317,7.6,37.1,1019.5,667
2020-09-13,17.7,9.1,27,0,,94,5,16.9,1025.7,684
2020-09-14,19.6,10.5,29.6,0,,51,6.8,28.4,1024.9,649
2020-09-15,20.3,11.7,30.2,0,,57,4.7,13,1020.4,623
2020-09-16,20.6,10.9,30.4,0,,302,9,39.6,1018.9,422
2020-09-17,15.4,10.5,20.7,0,,26,18.4,36.4,1025.8,565
2020-09-18,15,8.7,23.4,0,,45,13.3,29.9,1024.5,682
2020-09-19,14.4,5.6,23.7,0,,33,9,22.7,1019.5,675
2020-09-20,15.3,7,24.1,0,,35,10.4,29.2,1016.7,652
2020-09-21,15.5,7.7,24.5,0,,42,5.8,18.4,1015.6,676
2020-09-22,16.2,7.4,26.4,0,,72,5.4,28.8,1010.6,662
2020-09-23,17.7,10.6,25.7,2,,197,9.7,37.8,1006,452
2020-09-24,16.1,11.7,20.4,1.1,,189,16.6,56.9,1003.8,456
2020-09-25,11.5,8,13.6,0.2,,192,16.9,49.7,998.8,66
2020-09-26,9.3,7.2,10.9,9.6,,209,10.4,36.4,997.7,0
2020-09-27,9.4,7.1,11.9,0,,145,8.6,27,1003.3,2
2020-09-28,10.7,6.2,14.7,0,,177,6.5,22.7,1011.2,26
2020-09-29,11,5.2,13.6,0.3,,209,5.8,17.3,1016.9,0
2020-09-30,11.9,10.2,14.9,0,,170,6.1,18.4,1015.9,58
2020-10-01,12.1,7.8,17.2,2.9,,99,7.9,30.2,1005.1,64
2020-10-02,14.6,8.9,20.5,0,0,54,13.3,34.6,994.8,211
2020-10-03,12.4,7.8,16.6,2.1,0,75,14,50,991.4,44
2020-10-04,11.1,8.4,14.5,0.4,0,157,20.2,57.2,997.1,83
2020-10-05,10.8,8,12.7,3.4,0,168,14.8,49,1003.2,34
2020-10-06,11.7,10.3,14.2,2,0,190,19.1,47.5,1003.2,27
2020-10-07,11.3,7.9,14.6,0.9,0,225,16.9,43.2,1011.9,70
